ID	AFP	dominating_struct	avg_occupancy	dominant_fp	d_seq
0	['.', '()', '.()', '(())', '.()()', '(())()']	True	  0.9808	['.', '()', '.()', '(())', '.()()', '(())()']	 L0*  S0 a L0 b S1 b* L0* a* S2 c L0 d S3 e* d* L0* c* f* S4 f c L0 d e S5
0	['.', '()', '.()', '(())', '.()()', '()(())']	True	  0.9575	['.', '()', '.()', '(())', '.()()', '()(())']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e L0 f S3 f* L0* e* S4 d a L0 b c S5
0	['.', '()', '.()', '(())', '.()()', '.()().']	True	     1.0	['.', '()', '.()', '(())', '.()()', '.()().']	 L0*  S0 a L0 b S1 b* L0* a* S2 c L0 d S3 d* L0* c* S4  L1*  S5
0	['.', '()', '.()', '(())', '.()()', '.()(.)']	True	     1.0	['.', '()', '.()', '(())', '.()()', '.()().', '.()(.)']	 L0*  S0 a L0 b S1 b* L0* a* S2 c d L0 e f S3 e* L0* d* S4 f* e* L0* d* c* S5
0	['.', '()', '.()', '(())', '.()()', '.(.())']	True	     1.0	['.', '()', '.()', '(())', '.()()', '.()().', '.(.())']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 e L0 f S3 f* L0* e* S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '()()', '()().', '((()))']	False	  0.7747	['.', '()', '.()', '()()', '()().', '()()()']	a* L0* b* S0 c L0 d S1 e* d* L0* c* f* S2 f c L0 d e S3  L0*  S4 b L0 a S5
0	['.', '()', '.()', '()()', '()().', '()(())']	False	  0.7486	['.', '()', '.()', '()()', '()().', '()()()']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2 e a L0 b d S3  L0*  S4 f e a L0 b d c S5
0	['.', '()', '.()', '()()', '()().', '()()()']	True	  0.8732	['.', '()', '.()', '()()', '()().', '()()()']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 d a L0 b c S3  L1*  S4  L1  S5
0	['.', '()', '.()', '()()', '()().', '()()..']	True	  0.8732	['.', '()', '.()', '()()', '()().', '()()..']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 d a L0 b c S3  L1*  S4  L2*  S5
0	['.', '()', '.()', '()()', '()().', '(.()).']	False	  0.7547	['.', '()', '.()', '()()', '()().', '()()..']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 d a L0 b c S3  L0  S4  L1*  S5
0	['.', '()', '.()', '()()', '()().', '(.().)']	True	  0.9388	['.', '()', '.()', '()()', '()().', '()()..', '(.().)']	a* L0* b* S0 c L0 d S1 e* d* L0* c* f* S2 f c L0 d e S3  L1*  S4 b L0 a S5
0	['.', '()', '.()', '()()', '()().', '.(()).']	False	  0.7489	['.', '()', '.()', '()()', '()().', '()()..']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 d a L0 b c S3  L0*  S4  L1*  S5
0	['.', '()', '.()', '()()', '()().', '.(().)']	True	  0.9085	['.', '()', '.()', '()()', '()().', '.(().)']	 L0*  S0 a b L0 c d S1 e* c* L0* b* f* S2 f b L0 c e S3  L1*  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '()()', '()().', '.()(.)']	True	  0.9142	['.', '()', '.()', '()()', '()().', '.()(.)']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e d a L0 b c f S3  L1*  S4 f* c* b* L0* a* d* e* S5
0	['.', '()', '.()', '()()', '()(.)', '()()()']	True	  0.8236	['.', '()', '.()', '()()', '()().', '()(.)', '.().()', '()()()']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2 e a L0 b d S3 g f e a L0 b d c h S4 h* c* d* b* L0* a* e* f* g* S5
0	['.', '()', '.()', '()()', '()(.)', '()(.).']	True	  0.8724	['.', '()', '.()', '()()', '()().', '()(.)', '()(.).']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2 e a L0 b d S3 f e a L0 b d c S4  L1*  S5
0	['.', '()', '.()', '()()', '()(.)', '()(..)']	True	  0.8727	['.', '()', '.()', '()()', '()().', '()(.)', '()(.).', '()(..)']	 L0*  S0 a L0 b S1 c* d* e* b* L0* a* f* g* h* S2 f a L0 b e S3 g f a L0 b e d S4 h g f a L0 b e d c S5
0	['.', '()', '.()', '()()', '()(.)', '(.(.))']	True	  0.9363	['.', '()', '.()', '()()', '()().', '()(.)', '()(.).', '(.(.))']	a* L0* b* S0 c L0 d S1 e* f* d* L0* c* g* h* S2 g c L0 d f S3 h g c L0 d f e S4 b L0 a S5
0	['.', '()', '.()', '()()', '()(.)', '.((.))']	True	  0.9069	['.', '()', '.()', '()()', '()().', '()(.)', '.((.))']	 L0*  S0 a b L0 c d S1 e* f* c* L0* b* g* h* S2 g b L0 c f S3 h g b L0 c f e S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '()()', '(.())', '()()()']	True	  0.9694	['.', '()', '.()', '()()', '()().', '(.())', '()()()']	a* L0* b* S0 c L0 d S1 e* d* L0* c* f* S2 f c L0 d e S3 g b L0 a h S4 h* a* L0* b* g* S5
0	['.', '()', '.()', '()()', '(.())', '(.()).']	True	  0.9694	['.', '()', '.()', '()()', '()().', '(.())', '(.()).']	a* L0* b* S0 c L0 d S1 e* d* L0* c* f* S2 f c L0 d e S3 b L0 a S4  L1*  S5
0	['.', '()', '.()', '()()', '(.())', '(.().)']	True	   0.977	['.', '', '.', '()', '.()', '()()', '()().', '(.())', '(.()).', '(.().)']	a* b* L0* c* d* S0 e L0 f S1 g* f* L0* e* h* S2 h e L0 f g S3 c L0 b S4 d c L0 b a S5
0	['.', '()', '.()', '()()', '.(())', '()()()']	True	   0.901	['.', '()', '.()', '()()', '.(())', '()()()']	 L0*  S0 a b L0 c d S1 e* c* L0* b* f* S2 f b L0 c e S3 g* d* c* L0* b* a* h* S4 h a b L0 c d g S5
0	['.', '()', '.()', '()()', '.(())', '.(().)']	True	  0.9542	['.', '()', '.()', '()()', '.(())', '.(()).', '.(().)']	 L0*  S0 a b c L0 d e f S1 g* d* L0* c* h* S2 h c L0 d g S3 e* d* L0* c* b* S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '()()', '.()()', '(()())']	True	  0.9553	['.', '()', '.()', '()()', '.()()', '(()())']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e d a L0 b c f S3 f* c* b* L0* a* d* e* S4  L0  S5
0	['.', '()', '.()', '()()', '.()()', '()(())']	True	  0.9128	['.', '()', '.()', '()()', '.()()', '()(())']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2 g e a L0 b d h S3 h* d* b* L0* a* e* g* S4 f e a L0 b d c S5
0	['.', '()', '.()', '()()', '.()()', '()()()']	True	  0.8695	['.', '()', '.()', '()()', '.()()', '()()()']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e d a L0 b c f S3 g* f* c* b* L0* a* d* e* h* S4 h e d a L0 b c f g S5
0	['.', '()', '.()', '()()', '.()()', '.()().']	True	  0.9553	['.', '()', '.()', '()()', '.()()', '.()().']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e d a L0 b c f S3 f* c* b* L0* a* d* e* S4  L1*  S5
0	['.', '()', '.()', '()()', '.()()', '.()(.)']	True	  0.9549	['.', '()', '.()', '()()', '.()()', '.()().', '.()(.)']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2 e f d a L0 b c g h S3 g* c* b* L0* a* d* f* S4 h* g* c* b* L0* a* d* f* e* S5
0	['.', '()', '.()', '()()', '.()()', '.(.())']	True	  0.9678	['.', '()', '.()', '()()', '.()()', '.()().', '.(.())']	 L0*  S0 a b L0 c d S1 e* c* L0* b* f* S2 g f b L0 c e h S3 h* e* c* L0* b* f* g* S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '(().)', '(()())']	True	     1.0	['.', '', '.', '()', '.()', '.().', '(().)', '(().).', '(()())']	a* b* L0* c* d* S0 e L0 f S1 f* L0* e* S2  L0*  S3 c L0 b S4 d c L0 b a S5
0	['.', '()', '.()', '.().', '(().)', '(().).']	True	     1.0	['.', '()', '.()', '.().', '(().)', '(().).']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L0  S4  L2*  S5
0	['.', '()', '.()', '.().', '(().)', '(()..)']	True	     1.0	['.', '()', '.()', '.().', '(().)', '(().).', '(()..)']	a* L0* b* S0 c L0 d S1 d* L0* c* S2  L1*  S3  L0  S4 b L0 a S5
0	['.', '()', '.()', '.().', '(().)', '()(..)']	False	  0.8334	['.', '()', '.()', '.().', '(().)', '(().).']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2  L1*  S3  L0  S4 d a L0 b c S5
0	['.', '()', '.()', '.().', '(().)', '.().()']	True	     1.0	['.', '()', '.()', '.().', '(().)', '.().()']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3 c L0 d S4 d* L0* c* S5
0	['.', '()', '.()', '.().', '()(.)', '()(())']	True	  0.9135	['.', '()', '.()', '.().', '()(.)', '()(.).', '()(())']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2  L0*  S3 e a L0 b d S4 f e a L0 b d c S5
0	['.', '()', '.()', '.().', '()(.)', '()(.).']	True	   0.915	['.', '()', '.()', '.().', '()(.)', '()(.).']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2  L1*  S3 d a L0 b c S4  L2*  S5
0	['.', '()', '.()', '.().', '()(.)', '()(..)']	True	  0.9139	['.', '()', '.()', '.().', '()(.)', '()(.).', '()(..)']	 L0*  S0 a L0 b S1 c* d* b* L0* a* e* f* S2  L1*  S3 e a L0 b d S4 f e a L0 b d c S5
0	['.', '()', '.()', '.().', '()(.)', '(.(.))']	True	  0.9692	['.', '()', '.()', '.().', '()(.)', '()(.).', '(.(.))']	a* L0* b* S0 c L0 d S1 e* d* L0* c* f* S2  L1*  S3 f c L0 d e S4 b L0 a S5
0	['.', '()', '.()', '.().', '()(.)', '.((.))']	True	  0.9386	['.', '()', '.()', '.().', '()(.)', '.((.))']	 L0*  S0 a b L0 c d S1 e* c* L0* b* f* S2  L1*  S3 f b L0 c e S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '()(.)', '.().()']	True	  0.9563	['.', '()', '.()', '.().', '()(.)', '.().()']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2  L1*  S3 e d a L0 b c f S4 f* c* b* L0* a* d* e* S5
0	['.', '()', '.()', '.().', '.(())', '((()))']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0  S3 d* c* L0* b* a* S4  L0  S5
0	['.', '()', '.()', '.().', '.(())', '.(()).']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())..']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0  S3 d* c* L0* b* a* S4  L1*  S5
0	['.', '()', '.()', '.().', '.(())', '.(().)']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())..']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2  L0  S3 e* d* L0* c* b* S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.().', '.(())', '.().()']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0  S3 e* d* c* L0* b* a* f* S4 f a b L0 c d e S5
0	['.', '()', '.()', '.().', '.()()', '(()())']	True	     1.0	['.', '()', '.()', '.().', '.()()', '(()())']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L1  S4  L0  S5
0	['.', '()', '.()', '.().', '.()()', '()(())']	True	  0.9575	['.', '()', '.()', '.().', '.()()', '()(())']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2  L1*  S3  L1  S4 d a L0 b c S5
0	['.', '()', '.()', '.().', '.()()', '.(().)']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())..']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0  S3  L0*  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.()()', '.((.))']	False	  0.8388	['.', '()', '.()', '.().', '.()()', '.()().', '.(.())']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0*  S3  L0  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.()()', '.()().']	True	     1.0	['.', '()', '.()', '.().', '.()()', '.()().']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L1  S4  L2*  S5
0	['.', '()', '.()', '.().', '.()()', '.()(.)']	True	     1.0	['.', '()', '.()', '.().', '.()()', '.()().', '.()(.)']	 L0*  S0 a L0 b S1 b* L0* a* S2 c* L1* d* S3  L1  S4 d L1 c S5
0	['.', '()', '.()', '.().', '.()()', '.().()']	True	     1.0	['.', '()', '.()', '.().', '.()()', '.().()']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3 c L1 d S4 d* L1* c* S5
0	['.', '()', '.()', '.().', '.()()', '.(.())']	True	     1.0	['.', '()', '.()', '.().', '.()()', '.()().', '.(.())']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3  L1  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.()..', '(()..)']	True	     1.0	['.', '()', '.()', '.().', '.()..', '(()..)']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L2*  S4  L0  S5
0	['.', '()', '.()', '.().', '.()..', '()(..)']	True	  0.9572	['.', '()', '.()', '.().', '.()..', '()(..)']	 L0*  S0 a L0 b S1 c* b* L0* a* d* S2  L1*  S3  L2*  S4 d a L0 b c S5
0	['.', '()', '.()', '.().', '.()..', '.(().)']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())..']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L0  S3  L1*  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.()..', '.((.))']	True	     1.0	['.', '()', '.()', '.().', '(().)', '(().).']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3  L0  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.()..', '.()(.)']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.()(.)']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L2*  S4  L1  S5
0	['.', '()', '.()', '.().', '.()..', '.().()']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.().()']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L2*  S4  L2  S5
0	['.', '()', '.()', '.().', '.()..', '.()...']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.()...']	 L0*  S0 a L0 b S1 b* L0* a* S2  L1*  S3  L2*  S4  L3*  S5
0	['.', '()', '.()', '.().', '.()..', '.(...)']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.()...', '.(...)']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3  L2*  S4 d* c* L0* b* a* S5
0	['.', '()', '.()', '.().', '.(..)', '((..))']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.(..)', '((..))']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3 d* c* L0* b* a* S4  L0  S5
0	['.', '()', '.()', '.().', '.(..)', '.().()']	True	  0.9683	['.', '()', '.()', '.().', '.()..', '.(..)', '()..()', '.().()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3 e* d* c* L0* b* a* f* S4 f a b L0 c d e S5
0	['.', '()', '.()', '.().', '.(..)', '.(.())']	True	     1.0	['.', '()', '.()', '(())', '(()).', '(())..']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2  L0  S3 e* d* L0* c* b* S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.().', '.(..)', '.(..).']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.(..)', '.(..).']	 L0*  S0 a b L0 c d S1 c* L0* b* S2  L1*  S3 d* c* L0* b* a* S4  L2*  S5
0	['.', '()', '.()', '.().', '.(..)', '.(...)']	True	     1.0	['.', '()', '.()', '.().', '.()..', '.(..)', '.(..).', '.(...)']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2  L1*  S3 e* d* L0* c* b* S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.(.)', '((.))', '((.)).']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '((.))', '((.)).']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 d* c* L0* b* a* S3  L0  S4  L1*  S5
0	['.', '()', '.()', '.(.)', '((.))', '((.).)']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '((.))', '((.)).', '((.).)']	a* L0* b* S0 c d L0 e f S1 e* L0* d* S2 f* e* L0* d* c* S3  L0  S4 b L0 a S5
0	['.', '()', '.()', '.(.)', '((.))', '.(.)()']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '((.))', '.(.)()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 d* c* L0* b* a* S3 e L0 f S4 f* L0* e* S5
0	['.', '()', '.()', '.(.)', '.()()', '()(())']	True	  0.9118	['.', '()', '.()', '.().', '.(.)', '().()', '.()()', '()(())']	 L0*  S0 a b L0 c d S1 e* c* L0* b* f* S2 g* d* c* L0* b* a* h* S3 h a b L0 c d g S4 f b L0 c e S5
0	['.', '()', '.()', '.(.)', '.()()', '.()().']	True	  0.9366	['.', '()', '.()', '.().', '.(.)', '().()', '.()()', '.()().']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 e* d* c* L0* b* a* f* S3 f a b L0 c d e S4  L1*  S5
0	['.', '()', '.()', '.(.)', '.()()', '.()(.)']	False	  0.8017	['.', '()', '.()', '.().', '.(.)', '().()', '.()()', '(()())']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 e* f* d* c* L0* b* a* g* h* S3 g a b L0 c d f S4 h g a b L0 c d f e S5
0	['.', '()', '.()', '.(.)', '.()()', '.(.())']	True	  0.9533	['.', '()', '.()', '.().', '.(.)', '().()', '.()()', '.()().', '.(.())']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 g* e* d* L0* c* b* h* S3 h b c L0 d e g S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.(.)', '.()()', '.(.)()']	True	  0.9634	['.', '()', '.()', '.().', '.(.)', '().()', '.()()', '.().()', '.(.)()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 e* d* c* L0* b* a* f* S3 g f a b L0 c d e h S4 h* e* d* c* L0* b* a* f* g* S5
0	['.', '()', '.()', '.(.)', '.(.).', '((.).)']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '((.).)']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 d* c* L0* b* a* S3  L1*  S4  L0  S5
0	['.', '()', '.()', '.(.)', '.(.).', '.()(.)']	True	  0.9681	['.', '()', '.()', '.().', '.(.)', '.(.).', '().(.)', '.()(.)']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 e* d* c* L0* b* a* f* S3  L1*  S4 f a b L0 c d e S5
0	['.', '()', '.()', '.(.)', '.(.).', '.(.())']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '((.))', '((.)).']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 e* d* L0* c* b* S3  L0  S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.(.)', '.(.).', '.(.)()']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(.)()']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 d* c* L0* b* a* S3  L1*  S4  L1  S5
0	['.', '()', '.()', '.(.)', '.(.).', '.(.)..']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(.)..']	 L0*  S0 a b L0 c d S1 c* L0* b* S2 d* c* L0* b* a* S3  L1*  S4  L2*  S5
0	['.', '()', '.()', '.(.)', '.(.).', '.(...)']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(.)..', '.(...)']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 e* d* L0* c* b* S3  L1*  S4 f* e* d* L0* c* b* a* S5
0	['.', '()', '.()', '.(.)', '.(..)', '((..))']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(..)', '((..))']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 e* d* L0* c* b* S3 f* e* d* L0* c* b* a* S4  L0  S5
0	['.', '()', '.()', '.(.)', '.(..)', '.(.)()']	True	  0.9757	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(..)', '()..()', '.(.)()']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 e* d* L0* c* b* S3 g* f* e* d* L0* c* b* a* h* S4 h a b c L0 d e f g S5
0	['.', '()', '.()', '.(.)', '.(..)', '.(..).']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(..)', '.(..).']	 L0*  S0 a b c L0 d e f S1 d* L0* c* S2 e* d* L0* c* b* S3 f* e* d* L0* c* b* a* S4  L1*  S5
0	['.', '()', '.()', '.(.)', '.(..)', '.(...)']	True	     1.0	['.', '()', '.()', '.().', '.(.)', '.(.).', '.(..)', '.(..).', '.(...)']	 L0*  S0 a b c d L0 e f g h S1 e* L0* d* S2 f* e* L0* d* c* S3 g* f* e* L0* d* c* b* S4 h* g* f* e* L0* d* c* b* a* S5
0	['.', '..', '(.)', '(())', '(()).', '(()())']	False	  0.8334	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())()']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3  L0*  S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(())', '(()).', '(())()']	True	     1.0	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())()']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 d c L0 b a S3  L1*  S4  L1  S5
0	['.', '..', '(.)', '(())', '(()).', '(())..']	True	     1.0	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())..']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 d c L0 b a S3  L1*  S4  L2*  S5
0	['.', '..', '(.)', '(())', '(()).', '(()..)']	True	  0.9935	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())..', '(()..)']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3  L1*  S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(())', '(()).', '((..))']	False	  0.8447	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())..', '(()..)']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3  L0  S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(())', '(()).', '(.(.))']	True	     1.0	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())()']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3  L0*  S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(())', '(()).', '(.)(.)']	True	  0.9982	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(())..', '(.)(.)']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 e d c L0 b a f S3  L1*  S4 f* a* b* L0* c* d* e* S5
0	['.', '..', '(.)', '(())', '(().)', '(())()']	True	  0.9813	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(().)', '(().).', '.().()', '(())()']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3 g f e d L0 c b a h S4 h* a* b* c* L0* d* e* f* g* S5
0	['.', '..', '(.)', '(())', '(().)', '(().).']	True	  0.9814	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(().)', '(().).']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 e d L0 c b S3 f e d L0 c b a S4  L1*  S5
0	['.', '..', '(.)', '(())', '(().)', '(()..)']	True	  0.9772	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(().)', '(().).', '(()..)']	a* b* c* d* L0* e* f* g* h* S0  L0*  S1 e L0 d S2 f e L0 d c S3 g f e L0 d c b S4 h g f e L0 d c b a S5
0	['.', '..', '(.)', '(())', '(.)()', '(()())']	True	     1.0	['.', '', '.', '..', '(.)', '(.).', '(())', '.()()', '(.)()', '(.)().', '(()())']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2 g e d L0 c b h S3 h* b* c* L0* d* e* g* S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(())', '(.)()', '(())()']	True	  0.9933	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(.)()', '(.).()', '(())()']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 e d c L0 b a f S3 g* f* a* b* L0* c* d* e* h* S4 h e d c L0 b a f g S5
0	['.', '..', '(.)', '(())', '(.)()', '(.)().']	True	  0.9984	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(.)()', '(.)().']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 e d c L0 b a f S3 f* a* b* L0* c* d* e* S4  L1*  S5
0	['.', '..', '(.)', '(())', '(.)()', '(.)(.)']	True	  0.9975	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(.)()', '(.)().', '(.)(.)']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2 e f d c L0 b a g h S3 g* a* b* L0* c* d* f* S4 h* g* a* b* L0* c* d* f* e* S5
0	['.', '..', '(.)', '(())', '(.)()', '..(())']	True	  0.9984	['.', '', '.', '..', '(.)', '(.).', '(())', '(()).', '(.)()', '..(())']	a* b* L0* c* d* S0  L0*  S1 e c L0 b f S2 g d c L0 b a h S3 h* a* b* L0* c* d* g* S4 f* b* L0* c* e* S5
0	['.', '..', '(.)', '(.).', '(().)', '(()())']	True	  0.8333	['.', '', '.', '..', '(.)', '(.).', '(.)()', '(.)().', '(()())']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2  L0*  S3 e d L0 c b S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(.).', '(().)', '(()..)']	True	  0.9938	['.', '', '.', '..', '(.)', '(.).', '(.)..', '(().)', '(().).', '(()..)']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2  L1*  S3 e d L0 c b S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(.).', '(().)', '(.()).']	False	  0.6668	['.', '', '.', '..', '(.)', '(.).', '(.)()', '(.)().']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2  L0*  S3 d c L0 b a S4  L1*  S5
0	['.', '..', '(.)', '(.).', '(().)', '(.().)']	False	  0.8001	['.', '', '.', '..', '(.)', '(.).', '(.)()', '(.)().', '(()())']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2  L0*  S3 e d L0 c b S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(.).', '(().)', '(.).()']	True	  0.9984	['.', '', '.', '..', '(.)', '(.).', '(.)..', '(().)', '(().).', '(.).()']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2  L1*  S3 e d c L0 b a f S4 f* a* b* L0* c* d* e* S5
0	['.', '..', '(.)', '(.).', '(.())', '((()))']	False	  0.6667	['.', '', '.', '..', '(.)', '(.).', '(.)()', '(.)().', '(()())']	a* b* c* L0* d* e* f* S0  L0*  S1 d L0 c S2  L0*  S3 e d L0 c b S4 f e d L0 c b a S5
0	['.', '..', '(.)', '(.).', '(.())', '(().).']	False	  0.6667	['.', '', '.', '..', '(.)', '(.).', '(.)()', '(.)().']	a* b* L0* c* d* S0  L0*  S1 c L0 b S2  L0*  S3 d c L0 b a S4  L1*  S5
